1;1;0;1;Поверить не могу... что он здесь.
1;3;0;1;Этот корабль... я его уже видел...
1;1;0;5;Я ВСПОМНИЛ. Тогда - на седьмом месяце, в один из дней миссии "Лимб", меня разбудила Аида.
1;1;0;4;Притащила меня к иллюминатору, а я сонный, сразу и не понял...
1;1;0;4;Этот корабль, висел в паре тысяч километров от станции... огромный...
1;1;0;3;Я вообще ничего не вдуплял, пока Аида не дала мне бинокль.
1;1;0;6;Мы побежали к главному шлюзу, а там уже суетилась дежурная группа. Мы сели в челнок, вместе с ними.
1;1;0;5;С каждой минутой полёта, он становился всё больше и больше. Все мы знали, что он не наш.
1;1;0;3;Я все ещё не понимаю - как такое возможно? Никто не понимал.
1;1;0;5;"Лимб" - секретная миссия, мы единственные, кто мог попасть в свёрнутое измерение.
1;1;0;4;А тут такая огромная махина. На наши сигналы никто не отвечал.
1;17;0;0;...
1;1;0;2;А потом мы начали исследовательский облёт...
