1;0;0;6;ИПИ, а что мы будем делать, если Федерация нас обнаружит? Меня волнует не то, что она застанет нас здесь,
1;0;0;3;а в целом - когда мы войдем в туманность Джин.
0;6;8;7;Отряды Федерации, направленные на наши поиски, Сэр, не представляют угрозы.Куда опаснее информация, полученная о нас.
1;0;0;4;То, что Space Ocean использует станцию-невидимку? Так они уже это знают.
0;6;8;7;Мы можем использовать другую конфигурацию маскировки. Но если позволить изучать нас - такой фокус больше не сработает, Сэр.
0;6;8;7;Наша станция подвергнется вторжению, и хранящиеся на ней технологии попадут в руки Федерации, а оттуда уже и к остальным фракциям.
1;0;0;4;Получается, у нас сейчас гонка вооружений? История и вправду циклична.
0;6;8;0;Всё верно, Сэр.
1;0;0;5;Но ты же, ИПИ понимаешь, что когда мы войдём в Джин, нас просканируют вдоль и поперек?
0;6;8;5;Понимаю Сэр, но возможно, у И.Р.И.С.-а есть варианты решения данной проблемы.
1;0;0;1;Даже не представляю, какие.
