1;0;0;3;А здесь, кажется, куда веселее, чем у "Альфы"!
1;0;0;5;Столько бандитов... Полимер со своим дружком явно выбрали не самое прибыльное место.
0;6;8;6;Не вышло бы, Сэр. Здесь периодически патрулируют отряды Gelid Alloy - специально, для поддержания порядка.
1;0;0;4;По вашим рассказам, "порядок" и "бандиты" - понятия, якобы несовместимые.
0;6;8;7;Это сложная, устоявшаяся схема, Сэр, но кратко - уже Gelid Alloy "крышуют" местных бандитов, за процент выручки.
1;0;0;4;Да етить колотить! Сотни лет один и тот же криминал? Что за система такая!
1;0;0;3;С Gelid Alloy тоже придётся разруливать конфликт?
0;6;8;4;Нет, Сэр. Сейчас, их отрядов здесь нет. А потерю бандитов они не заметят.
1;0;0;4;Какие-то абьюзивные отношения. Здесь так много денег варится?
0;6;8;7;Как Вы можете заметить, Сэр - пушка заряжена и готовиться к пуску. Такой запуск стоит хороших денег и облагается большим налогом.
1;0;0;0;Твою-ж...
1;0;0;5;Только не говори, что надо перестрелять столько, что бы пуск, нам обошёлся бесплатно?
0;6;8;0;Да.
1;0;0;0;Пиздец.
