0;6;8;2;Сэр, получил пакет информации от И.Р.И.С.
1;0;0;0;Что там?
0;6;8;6;Анализ чертежей "Беты" - на пушке есть интересная технология экспульсивного капсюля и его эксплутации.
1;0;0;0;...а дальше?
0;6;8;1;Это всё сообщение, Сэр.
1;0;0;0;...
1;0;0;5;Это намёк от консервной банки? Раз ему интересно - то и мне должно быть интересно?
1;0;0;4;И вообще странно, как машины стали оперировать чувственными понятиями.
0;6;8;6;Могу предполагать, Сэр, что данная технология поможет улучшить главное оружие Вашего корабля.
1;0;0;2;Я уже привык к модификациям за аурит.
1;0;0;2;Или погоди, навсегда что-ли улучшить?
0;6;8;1;Да, Сэр. На 1 уровень - так точно.
1;0;0;3;Опа, а это уже интересно. Что мне надо сделать?
0;6;8;7;Дроны-разведчики ближнего действия всё сделают Сэр, нам нужно лишь стыковаться с "Бетой" и использовать её по назначению.
1;0;0;1;Тоесть, моё задание не поменялось?
0;6;8;0;Всё верно, Сэр.
1;0;0;4;Будем считать, что моё настроение, после этой новости поднялось.
