1;0;0;6;По радио прочитал от Зевса, что скрываться здесь нам, по времени, как зачищать 10 секторов.
1;0;0;5;Судя по показателям консоли в шлюзе, сейчас тот самый, 10-ый "сектор" по счёту?
0;6;8;4;Всё верно, Сэр. Как закончите здесь - можем продвинуться дальше.
1;0;0;0;Замечательно...
0;6;8;1;О чём-то думаете, Сэр?
1;0;0;3;Да. Хотел бы сделать с этим местом что-нибудь.
0;6;8;1;Что Вы имеете в виду?
1;0;0;7;Сам не знаю... внутри что-то тянет. Ты как про прошлое напомнил - представил, что подобное могло случиться со мной.
1;0;0;4;Я ведь путешествовал в круизах, когда нас отпускали в отпуск на службе.
0;6;8;3;Незавидная судьба постигла пассажиров и членов экипажа.
1;0;0;5;Да... а что хотел бы сделать... наверное - вернуться сюда и исследовать обломки.<color=#FFFF00> Я уверен - что-нибудь, да найдётся.</color>
1;0;0;5;Тут ведь находится само прошлое,  заточённое в титан. А история мира меня будоражит.
1;0;0;6;Когда я нахрен, смогу узнать больше? Вы бы хоть пару журнальчиков оставили бы мне, для затравки.
1;0;0;2;Мне же пиздец интересно! Понимаешь меня, ИПИ?
0;6;8;4;Понимаю, Сэр. Рекомендую поднять эту тему во время разговора с Зевсом.
1;0;0;3;Точно, вот прям так и спрошу: "Где мои журналы?" 
1;0;0;3;Надеюсь, ИРИС свяжется с ним сразу, как закончим здесь!
0;6;8;0;Хороший план, Сэр.
1;0;0;3;Да, ИПИ. Надо же мне как-то выуживать из них ответы!
1;0;0;2;Ладно, последний сектор. Скоро спрошу с них.
