0;26;0;1;э     н и г   м  а-1. т  он е  м.
1;0;0;2;Энигма-1? Так могло называться всё что уг...
1;0;0;4;Погоди, если тонут - может, это та самая подлодка "Энигма"? Одна из.
0;6;8;1;Не имею информации об этом, Сэр.
1;0;0;4;Ну... об этом знали конечно не все, но я работал в смежной... 
1;0;0;0;...
1;0;0;7;До меня доходили слухи, что есть 2 подлодки: "Энигма-1" и "Энигма-2". Одна из них предназначена для воды, вторая - для метана.
1;0;0;3;И что первая, что вторая находятся где-то в Космосе.
0;6;8;2;Не знаете, Сэр, в чём суть проекта "Энигма"?
1;0;0;6;Могу только догадываться. Эти подлодки - ковчеги человечества, рассчитанные на тысячелетия автономной работы.
1;0;0;7;Что там за силовая установка у метановой версии - даже представить не могу, 1000 лет в океане с -162 градуса...
1;0;0;5;Главная цель - параллельное секретное развитие передовых направлений ENNEAD.
1;0;0;6;100% не я один об этом слышал, но раз ты не имеешь информации об этом - полагаю, подлодки так и не нашли.
1;0;0;6;Если они действительно автономны тысячи лет, то возможно, на 2-х каких-то планетах они и водятся.
1;0;0;1;Только попробуй - найди.
0;6;8;7;Полученное сообщение явно принадлежит ENNEAD, но это блуждающее сообщение, Сэр - его источник может уже не существовать.
1;0;0;4;Понимаю, да и "Энигмой-1" мог называться какой-нибудь катер или корабль.
1;0;0;3;Просто вкинул историю, странно - что ты не знаешь об этом.
