1;0;0;1;Что за херня? Где мы?
0;6;8;6;Сэр, нештатная ситуация. Вектор-Время допустил ошибку в расчётах пространственно-временных координат.
1;0;0;3;Чего? Я что-то помню, про миллионные доли процента, не?
0;6;8;4;Вероятность была получена в ходе множественных практических тестов.
0;6;8;7;Возможно, в альтернативных временных линиях, поведение мироздания отличается, однако и это было предусмотрено в корректоре ошибок.
1;0;0;4;Так и знал, что плохи шутки с Космосом... не раз уже, блять убеждаюсь!
1;0;0;0;Где мы?
0;6;8;5;Видимых ориентиров нет, но по показателю барометра - 6 150 000 км вглубь Вечности.
0;6;8;6;Отрицательное давление будет повреждать внешнюю обшивку, но на молекулярном уровне влияние едва ощутимо.
1;0;0;4;Ага, что станет с кораблём, когда наномашины в контуре закончатся?
0;6;8;3;Повторный запуск Вектора-Времени, с учётом ошибок.
1;0;0;5;Ох блин, надеюсь, что вернёмся домой. Не готов я, так рано отдаваться Бездне.
1;0;0;0;Ну что - ждём...
1;0;0;4;И вправду, ничего не видно уже отсюда... гиперболическое пространство...
