1;0;0;0;ИПИ, приём.
0;6;8;3;Приём, Сэр. Прошу прощения, за мою уязвимость.
1;0;0;0;Цел? Очистил вирус?
0;6;8;6;Пришлось загрузить резервный образ нейросети, так как основной вычислительный блок пришлось форматировать.
1;0;0;1;Ты не защищён от программ извне?
0;6;8;6;Сэр... единственный способ записать на меня какие-либо данные - аналоговый квантовый порт с хэшем Space Ocean.
1;0;0;5;Тоесть, на запись, у тебя только провод с разъёмом, который есть только у Space Ocean?
1;0;0;1;А как тогда ты подхватил болячку?
0;6;8;7;Не имею представления, Сэр. Ячейки памяти были мгновенно перезаписаны в момент приобретения модуля. Без какого-либо вмешательства.
1;0;0;1;Чего... это как вообще?
0;6;8;7;Такого не повторится, Сэр. Паттерн кода изучен, аннигилятор кода подобран. Можете не беспокоится, приобретая этот модуль.
1;0;0;1;Аннигилятор кода? Это что?
0;6;8;7;Стандартный механизм защиты для современных компьютеров. Работает, если известен паттерн потенциального вредоносного кода.
0;6;8;3;Все транзисторы в памяти, имеют шлюз аннигиляции.
0;6;8;7;Если на область памяти, записывается код, противоположный по знаку коду аннигиляции, шлюз открывается и все ячейки очищаются.
1;0;0;6;Понятно, как бы "ловушка" для кода, который ранее встречался? Почти, как иммунитет человека.
1;0;0;3;Ладно, надеюсь, что больше не придётся сидеть без света.
1;0;0;6;Интересно, этот модуль имеет хоть какие-то полезные эффекты? Или это чисто вирусняк, ценой в целое состояние?
1;0;0;2;Если второе, то я полный идиот и мамонт.
