1;0;0;2;Отличное было местечко, для отдыха с семьёй.
0;7;9;2;Не ёрничай, Таро. Нашёл источник сигнала?
1;0;0;2;Это "шутка" называется. Ну... нашёл две вещи:
1;0;0;3;Первая - это слабенький сигнал, хрен знает какой природы;
1;0;0;6;Вторая - стаю хрен пойми кого, очень агрессивно настроенных, сильных и не похожих ни на что.
0;7;9;7;Уже просмотрел снимки. Слабые странные сигналы рядом с Вечностью - явление регулярное, поэтому не романтизируй.
1;0;0;7;Ну знаешь, даже у меня до сих пор сердце в пятки уходит, когда я смотрю в Бездну и чувствую, как тело тянет в её направлении.
1;0;0;4;А там ещё и такие... как мне их называть, ИРИС? Что это такое?
0;7;9;4;Либо корабли, обшитые плотью, либо существа, внутри которых корабли.
1;0;0;0;А? Это чё за херня?
1;0;0;4;Это матушка-природа или.. да ну не, кому такое в голову могло прийти?
0;7;9;5;Да кому угодно. Total Engine, KRAFTAN, ФОМ - все способны выкинуть нечто подобное.
0;7;9;4;Ксенобиология не стоит на месте, Таро. Другой вопрос - для чего.
1;0;0;5;Вот ксенобиологию я, что тогда, что сейчас - не люблю. Стрёмная херня, антоним этичности.
0;7;9;6;Возможно, это такая маскировка кораблей, однако треки движения и сигнатуры - как у живых организмов.
0;7;9;2;Возможно, это не разведчики, а перевозчики.
1;0;0;6;Космическая биота перемещается только от одного места нереста до другого, их по-другому не запрограммируешь.
1;0;0;7;Даже если точка отправления и назначения - это гнёзда этих существ, то... ну ты представляешь, жить рядом с такими?
1;0;0;2;Любую базу разнесут, как Тузик грелку!
0;7;9;2;Этот вопрос определённо стоит изучить.
1;0;0;4;Надеюсь, мне больше не придётся контактировать с чем-то подобным.
