1;17;0;4;ИРИС сказал мне... что в живых, остались только я, Аида и Карс.
0;33;7;0;Кто это?
1;1;0;3;ИРИС? Мой новый бортовой компьютер. Который и мой командир.
0;33;7;2;А... ты уверен, что он тебе не врёт?
1;1;0;4;Не знаю. Зевс тоже остался жив, и он... ничего не сказал про остальных.
0;33;7;1;У меня не было шансов...
0;33;7;3;Интересно... в какой момент и из-за чего, меня не стало.
1;3;0;5;Это... ужасный разговор. Чую мой адреналин растёт, но я так не хочу отсюда уходить.
1;17;0;2;Мне так не хватает хотя бы кого-нибудь... 
1;17;0;1;А тут - целая ты, Диля...
0;33;7;4;Это наверное, последние секунды существования меня в этом мире.
1;1;0;1;Любишь ты драматизировать.
1;1;0;2;Может лучше, скажешь что-нибудь напоследок?
0;33;7;4;Передавай привет Аиде и Карсу. Я рада, что у тебя получилось.
0;33;7;4;Теперь у тебя есть фора, догнать и перегнать меня в баскетболе.
1;1;0;5;Передам. И узнаю, что с тобой случилось. Боже, не забыть бы при пробуждении...
0;33;7;1;Ладушки, я пойду по своим делам.
1;1;0;2;Постой!      Прости... что разочаровал...
0;33;7;1;Здесь становится холодно, Таро.
0;33;7;1;Иди уже, покажи всем.
