0;20;4;3;Персонл Space Ocean, говорит Федерация Млекомеды.
1;0;0;0;Опа-на...
0;20;4;4;Сдавайтесь добровольно, или вы будете уничтожены с особой жестокостью.
0;20;4;4;Спецотряды Федерации Млекомеды уже направляются к Вам из Столицы.
1;0;0;3;Что они хотят от нас услышать? К чему всё это?
0;6;8;3;Непредвиденная ситуация, Сэр. Отвечайте на Ваше усмотрение.
1;0;0;1;Заебись! Так... надо подумать...
1;0;0;1;- Что за беспокойство, связист?
0;20;4;4;За дураков нас не держи, на засекреченной территории находишься.
0;20;4;1;Ещё и без разбора атакуешь нас.
1;0;0;2;Выполняю задание. Не туда обращаетесь.
0;20;4;2;Сдавайся, и может быть, останешься жив.
1;0;0;0;Нет.
0;20;4;5;Ты подвергаешь Space Ocean новым проблемам, уже со стороны KRAFTAN. Ты напал на их отряд!
1;0;0;0;Знаю.
0;20;4;1;- это бесполезно, Сэр!
0;12;13;5;Слушай меня, сынок: раз ты такой упёртый и целеустремлённый, просто держи в голове:
0;12;13;4;То что ты увидишь, мы сделаем и с твоим домом, грязная шавка Total Engine.
1;0;0;0;Что вы сделаете?
0;12;13;2;Увидишь, если не сдохнешь через час.
1;0;0;0;Закрываю канал.
1;0;0;4;ИПИ, нас вычислили. Что будем делать? Нашу станцию же накроют!
0;6;8;6;Продолжайте выполнять задание, Сэр. Станцию и корабль-носитель не вычислили, работают ложные ретрансляторы.
1;0;0;5;Очень на это надеюсь. Нахрена ИРИС поставил такую долгую миссию? Что мы должны увидеть?
1;0;0;4;Придётся ждать этих ебучих спецотрядов! Так бы оперативно свалили и всё!
1;0;0;1;Какой же ИРИС мудак! Ненавижу его! 
1;16;0;1;Голова раскалывается...
