1;0;0;4;Даже если что-то пойдёт не так - я могу положиться на "Вектор-Время".
1;0;0;5;ИПИ, можешь открыть мне канал связи с тем... индивидом? Ты же сохранил его хэш?
0;6;8;1;Да, Сэр. Канал связи открыт.
1;0;0;1;- Хэй, я прибыл по координатам.
1;0;0;0;...
1;0;0;5;Думаю, надо немного подождать. Если не ответит в течении минуты - разворот и на базу.
1;0;0;4;Кстати, заметил вдалеке какую-то станцию, судя по параллаксу - большая.
0;6;8;5;Сэр, это так называемая "Цитадель" - станция-город бандитов. Опорная точка их группировок.
1;0;0;5;А мы ведь довольно близко к Столице. Такую станцию, можно и подорвать, случись что?
0;6;8;5;Хотя "Цитадель" и оснащена множеством оружий, бандиты никогда не начинают огонь первыми.
1;0;0;4;Это у них такой "приют" что-ли? Хотя, лучше подходит слово "Ковчег". 
1;0;0;3;Интересно, связано ли это с местом нашей встре-
0;5;11;1;Да-да, прости, отошёл, делал смузи.
0;5;11;5;Рад, что ты пришёл! Ты мне правда понравился - я хотел бы подружиться с тобой, пилот.
1;0;0;6;В нашем случае, дружбе будут предшествовать деловые отношения. О какой технологии ты говорил?
0;5;11;1;Хи-хи, какой меркантильный.
0;5;11;7;Моя ставка - рефлектор. Если им правильно пользоваться - он может отразить любой снаряд обратно, прямо в тот же ствол, откуда тот вылетел.
0;5;11;4;Одновременно защита и контрнападение. Ну и в быту может пригодиться;)
1;0;0;3;Чего? Сказки какие-то, даже не слышал о чём-то подобном.
0;5;11;1;А временем управлять - не сказки?
1;0;0;0;Э-э...
0;5;11;3;Иначе я никак не могу объяснить твои навыки пилотирования;)
0;5;11;3;Твоя ставка - этот замечательный аппарат. Идёт?
0;6;8;5;Сэр, Вы не можете передавать чертежи "Вектора-Времени" никому! Это недопустимо!
1;0;0;6;Воу-Воу, Интеллект, потише. Ты же можешь вернуть меня, назад во времени, в случае поражения?
1;0;0;4;Ибо если он не врёт - отражать снаряды - это и вправду, сильная технология.
0;6;8;5;Да Сэр. Если бой будет быстрым - можно создать опорную точку прямо на корабле-носителе.
0;6;8;5;В случае поражения - Вы вернётесь к моменту открытия шлюза. Все модули сохранятся.
1;0;0;0;Отлично!
1;0;0;0;- Да, согласен.
0;5;11;0;Ха! Прекр-р-расно!
0;5;11;4;Допиваю смузи, и выдвигаюсь. 5-10 минут, и встретимся у Цитадели.
1;0;0;0;До встречи.
1;0;0;1;Хах, это что-то новенькое.
