0;19;1;3;Пилот Sapphire, мы вынуждены нейтрализовать Вас.
0;19;1;6;Сдавайтесь, тогда вас не тронем. Договоритесь с нашим руководством, если у Вас какие-то испытания.
0;19;1;1;Давайте всё мирно решим.
1;0;0;2;Они не в курсе, что нас уже так-то вычислили?
0;6;8;5;Нет, Сэр. Вероятно - информацию о нас держат на каком-то уровне секретности.
1;0;0;4;Может, хотя бы дать им знак, чтобы на Sapphire злобу не держали?
1;0;0;1;Всё равно мне придётся их убить.
0;6;8;2;Если Вам так будет легче - почему нет, Сэр.
1;0;0;3;Не думаю, что на их кораблях стоят квантовые дешифраторы...
1;0;0;5;- Я не из Sapphire, вашим указаниям подчиняться не буду. Спасайтесь, если хотите выжить.
1;0;0;2;Закрою канал. Не хочу слушать их реакцию.
