0;7;9;1;Молодец, Таро. Ты быстро справился.
1;0;0;3;Теперь я знаю цену лишнего свободного времени.
1;0;0;0;Зевс на связи?
0;7;9;3;Нет. Он передал мне указания, чтобы я передал их тебе.
1;0;0;1;Есть что-то необычное?
0;7;9;6;Если фильтровать его бюрократизм в речи, то - ничего такого. Ты и так всё прекрасно знаешь.
0;7;9;5;Два задания - аналогичны тому, что ты сейчас выполнил. Так же - с подкреплениями.
1;0;0;0;О не-е-ет...
0;7;9;3;Третье - крупная стычка, место передачки от KRAFTAN.
0;7;9;2;Подробности встречи, расскажу перед заданием.
1;0;0;0;Понял, принял.
0;7;9;5;По всей территории, патрулирует Столичная гвардия, специализирующаяся на обороне.
0;7;9;3;Загрузил в ИПИ информацию, по методам борьбы с ней.
1;0;0;0;Благодарю.
1;0;0;1;Всё по делу? Мне прям нравится.
0;7;9;5;Шутки кончились, Таро. Это одно из самых серьёзных заданий для тебя и для меня.
1;0;0;3;Для меня? Вот прям интересно - что же на кону.
1;0;0;1;Ладно, я тебя понял. Я серьёзен.
1;0;0;2;Есть новая информация, по взорванной планете?
0;7;9;6;Станция активно обменивалась радиосигналами в направлении штаб-квартиры KRAFTAN в Нуклеусе, что ожидаемо.
0;7;9;3;Расшифровать сообщения своими силами я не могу.
1;0;0;0;На что намекаешь?
0;7;9;5;Я поставил координаты миссии перед столицей, максимально близко к ретранслятору ФОМ.
0;7;9;4;Твой дешифратор QWARK в радиорубке сможет принять и расшифровать сигнал.
0;7;9;4;Потом перескажешь мне, что узнал и вместе скорректируем миссию в Столице.
1;0;0;3;Радиорубка... понял. А почему у тебя нету дешифратора QWARK?
0;7;9;7;Протокол, правила - называй как хочешь. Зевс так решил. Он хочет передавать зашифрованные сигналы, чтобы только пилот мог их читать.
1;0;0;3;Зевс - какой-то странный. То-ли бредит, то-ли осторожничает.
1;0;0;5;Хотя ему виднее. Не представляю, как бы я себя вел, если бы прожил две тысячи лет.
1;0;0;3;Если что-то по радио услышу, обязательно передам.
0;7;9;0;Не подведи, Таро.
1;0;0;2;Не подведу. Всё-таки, большую игру играем.
