1;0;0;1;Ебать, какого хера произошло?
1;0;0;4;Планету расхерачили на моих глазах! Так быстро, что я и не сразу осознал!
0;6;8;3;Сэр, необходимо собрать как можно больше информации.
1;0;0;3;Ты знал, что они собираются расхерачить планету?!
0;6;8;3;Наверняка не знал, Сэр, но такой вариант рассматривался.
1;0;0;5;А чего молчал?! Это сейчас, типо как семечку щёлкнуть - расхерачить планету?
0;6;8;4;Сэр, враги не отступают. Давайте обсудим этот инцидент на корабле-носителе.
0;6;8;4;Рекомендую не отвлекаться, так - мы соберём больше информации.
0;12;13;4;Уже представил, что на масте этой планеты, оказажется твой дом?
0;12;13;2;Сдавайся, парень. Ты зашёл слишком далеко.
1;0;0;0;Ублюдки...
1;0;0;1;Это вам пиздец! Как вы смеете...
