0;24;16;0;Довольно!
0;24;16;4;Ты победил, Таро. Это был отличный бой, мне очень понравилось!
0;24;16;5;Чертежи уже передал. Пускай рефлектор поможет тебе, в твоих начинаниякхе-кхем.
0;24;16;2;Только слушай, я понять одного не могу:
0;24;16;7;У тебя всё всегда получается с первой попытки! Не то, чтобы я в тебе сомневался, но знаешь... я работал над своей лошадкой очень долго.
0;24;16;3;Сам видишь, что такие как я - встречаются не часто.
0;24;16;4;Неужели, твой контроль времени настолькоакх.. кхем, эффективен?
1;0;0;4;Фух, Борис, можно сказать и так. Это и вправду очень сильная технология...
0;6;8;0;Сэр...
1;0;0;7;Но твоя затюняченная карета носилась так, что мне пришлось знатно попотеть. Огромное уважение, за изобретательность.
1;0;0;4;Сам бы я так не смог... понимаешь - только пилотировать и умею.
0;24;16;4;Ха-а, ну спасибо! Только чего толку, если под рукой говно да палки.
0;24;16;6;Тут 80% функционала - старое оборудование со службы. Но слушай, я не настаиваю, всё-таки ты важная шишка,
0;24;16;5;Но если интересно или надо будет, могу помочь соединить пару патрубков со своими ребятами.
1;0;0;0;Много твоих ребят?
0;24;16;5;Да когда как, сегодня - 20, завтра уже 19 будет, ха-хакх-хекх грхм... тьфу блин!
1;0;0;7;А ты заводной. Может когда-нибудь, и сработаемся. Моему боссу, для начала, придётся пару неделек поизучать все твои связи.
0;24;16;1;Да знаю, как это всё делается.
0;24;16;6;Слушай, я бы правда хотел как-нибудь поближе законнектиться. Вы мою кандидатуру там рассмотрите.
0;24;16;5;У меня есть кое-какая информация, которая как раз интересна таким шишкам, как твой босс.
1;0;0;0;Надо же, и какая?
0;24;16;6;Я в своей пати не один, поэтому всё сразу рассказать не могу. Но пару слов оброню для тебя, дружище.
0;24;16;6;Я бросил службу в TE 3 года назад, но TE меня не отпускает, учитывая, что служил я в Кетусе.
0;24;16;3;И я знаю обо всяких хитрых мувах этих, жёлтых. Так вот:
0;24;16;1;В Нуклеус держишь же путь?
1;0;0;2;Все дороги в Космосе ведут в Нуклеус.
0;24;16;5;Так вот, рядом со Столицей, в парочке парсек находятся Космические Врата в Нуклеус.
0;24;16;5;А перед ними - ма-а-акх блин, маленькая солнечная система, выкупленная Total Engine.
0;24;16;0;Смекаешь?
1;0;0;3;Очевидно, военная база, среди территорий Федерации.
0;24;16;7;Да, верно друг мой. Но эта база не простая.У планеты очень густая атмосфера, которую рассекает разведчик-невидимка.
0;24;16;4;Как только ты проходишь столицу - считай, что у TE ты как на ладони.
1;0;0;2;Откуда такая информация? Ты его видел?
0;24;16;4;Хорошую невидимку никто не видел. Но на бумагах - свою тень оставляет.
0;24;16;3;Это я всё к чему: осторожнее, друг мой любознательный!
0;24;16;5;Ты у меня на развед-панели всем красным горишь. Приоритетная цель для Total Engine.
0;24;16;6;Теми вратами точно не советую пользоваться: обернёшься - в затылок прилетит аннигиляционная ракета.
1;0;0;2;Настолько серьёзная машина - этот разведчик?
0;24;16;7;Я даже близко туда нос не смею сувать. Двоих моих так уже прихлопнули. Ноль признаков существования - как будто испарились.
1;0;0;6;Я тебя понял, Борис. Соболезную. Вроде же есть ещё врата в Нуклеус - дальняя граница Космоса от нас?
0;24;16;3;"Вроде"? А ты как тут оказался? Больше-то врат и нет.
1;0;0;1;Хороший вопрос, кстати.
0;24;16;6;Что там у тебя твориться... ладно, Таро, ступай своей дорогой. Ещё увидимся. Мой номер есть.
0;24;16;2;Попробуй рефлектор - классная штука.
1;0;0;2;А ты дальше как? Как домой добираться будешь?
0;24;16;7;Да сейчас, звонок другу - и через пару дней уже в родном гараже. Аптечка есть, пит-сыт в наличии. За меня не переживай.
0;24;16;0;Спасибо за бой.
0;24;16;1;Это за тобой прилетел?
1;0;0;3;Да, за мной. На своём корабле далеко не улетишь.
0;24;16;2;А, вот оно как. Давай, до встречи, Таро.
1;0;0;0;Удачи, Борис.
