1;0;0;1;ИРИС, где мои журналы?
0;7;9;0;Какие журналы, Таро?
1;0;0;7;Да любые блять! Что угодно, что связано с нынешним миром.Вы меня долго в информационном вакууме держать будете?
0;8;14;0;Таро, привет.
1;0;0;3;Здравствуйте, Сэр. Вы слышали наш "диалог" с ИРИСом?
0;8;14;1;Только последнюю фразу.
0;8;14;7;Но я понял, о чём идёт речь. Таро, понимаешь - эта станция не была предназначена для пребывания человека на ней.
0;8;14;4;Мы по-быстрому обустроили её для тебя, но вот с зоной досуга - задержались.
1;0;0;2;Хотите сказать, что здесь будет зона досуга?
0;8;14;6;Раз уж ты спросил - да будет. Причём подобающая твоей тяжкой ноше, если можно так выразиться.
0;8;14;5;Собственно, поэтому её строительство задерживается. Ты уж прости меня, Таро.
1;0;0;3;Нет, Сэр, это ахуительная новость! Простите мою интерлатынь.
1;0;0;3;А когда всё это появится? Да, я наглец, но знаю себе цену.
0;8;14;5;Хах, ты всегда мне нравился, Таро. Ну, после встречи в Столице, может, через недельку.
1;0;0;1;Класс! Не так уж и долго.
1;0;0;1;Только... а как ходить?
0;8;14;4;Таро, я в том числе биоинженер, что-нибудь для тебя точно подберу.
1;0;0;3;Спасибо, Сэр. Кстати - по какому поводу звоните?
0;8;14;5;Хотел услышать тебя, для идентификации твоего психоэмоционального состояния.
0;8;14;1;Полагаю - настрой я тебе поднял.
1;0;0;0;Так точно, Сэр.
0;8;14;4;Тогда, Таро, я услышал, что хотел. Дальше слушай ИРИСа. До связи.
1;0;0;0;До связи, Сэр.
0;7;9;4;Таро, полный состав отряда ФОМ уже добрался до пушки "Альфа". Здесь чисто.
1;0;0;0;До "Беты" далеко?
0;7;9;4;Нет, не хватило буквально 6-8 часов, чтобы воспользоваться пушкой сразу.
1;0;0;1;О, так это недалеко! Отлично.
0;7;9;7;Давай, Таро, покажи хорошую работу. Около "Беты" столько бандитов, что ты будешь снова мне плакаться, как тебе их жалко.
1;0;0;2;Бодрящие речи у тебя, ИРИС - так себе.
1;0;0;1;Но - спасибо за поддержку.
