1;3;0;1;Очередное сновидение...
1;1;0;1;Стоп! Не очередное...
1;1;0;3;Давно мне сны не снились. Интересно,  какой будет сейчас?
1;17;0;3;У меня такая каша в голове... может быть что угодно...
1;17;0;4;Хм. Я осознаю себя. Неужели это снова проделки Зевса и ИРИСа?
1;17;0;1;Не знаю... ничего не знаю...
1;17;0;4;Что бы это ни было - надо держать себя в руках, расслабиться.
1;17;0;5;Я ведь не хочу просыпаться раньше времени... ведь сейчас я точно ощущаю, что я - отдыхаю.
1;17;0;3;Здесь так спокойно... ощущаю какой-то шум в голове...
1;17;0;3;Наверное - звук вентиляции просачивается в мой сон.
1;17;0;1;Голова не болит... как прекрасно...
1;17;0;4;Чувствую на ладонях мягкий неопрен... я что, за штурвалом своей ласточки?
1;17;0;5;Похоже, я пилот до мозга и костей. Но как же приятно находиться в знакомой, родной кабине.
1;17;0;2;Интересно - я смогу во сне ощутить большее?
1;17;0;4;Рука на автомате тянется к бардачку... всегда так делаю, когда нервничаю.
1;17;0;7;Там должна лежать коробочка с перстнями и кольцами... срез моей жизни... не ношу, потому что мешают держать штурвал.
1;17;0;7;А ещё крышечка приятно отлипает, благодаря магнитам... мне зачастую хватает просто открыть и закрыть коробочку...
1;1;0;2;Подожди, Таро. Ты же не нервничаешь. 
1;17;0;3;Да, я просто хочу снова вспомнить имена всех моих друзей.
1;1;0;0;Что-то здесь не так.
1;1;0;0;В бардачке пусто.
1;1;0;0;...
1;1;0;0;Встать не могу.
1;17;0;2;Спокойно. Подай напряжение на главное оружие.
1;1;0;2;Нет панели доступа к главному оружию.
1;17;0;0;Блять.
1;1;0;4;Движки работают... Если проснусь - как-нибудь передам спасибо Total Engine.
1;1;0;1;Посмотрим, что здесь происходит.
