1;1;0;2;Не слабоваты бластеры, ИРИСка?
0;7;9;4;Рад, что ты спросил. И добро пожаловать на корабль-носитель.
0;7;9;7;Твой корабль обходится нам очень дорого, поэтому нельзя просто так взять, и установить на него ядерный бомбомёт.
0;7;9;5;Однако, эта база и твой корабль могут накапливать <color=#FFFF00>АУРИТ</color> - универсальный расходник для Space Ocean.
0;7;9;5;Он накапливается за каждый пройденный сектор миссии, и отображается сверху, чуть правее.
1;1;0;4;Как бластеры-то улучшить, ИРИС? Ты со мной, как со школьником.
0;7;9;4;Сервис, к твоим услугам. Надеюсь, кнопку найдешь - не школьник уже.
1;1;0;6;Спасибо. Слушай, я думал это эффект от криосна, но время будто замедляется между моими манёврами. Стабильно. Почему?
0;7;9;5;Это главный козырь твоего корабля, тебя и нас - Space Ocean и Qwark. Его имя: "Вектор-Время".
0;7;9;5;Qwark - наши союзники из области экзотической физики. Вместе с ними мы разработали это устройство.
0;7;9;5;Оно автоматически замедляет время между маневрами, чтобы ты мог соображать быстрее твоих противников.
0;7;9;7;А главное - если ты "умрёшь", то вместо этого, Вектор-Время переместит тебя и корабль в безопасную временную точку. 
0;7;9;4;Точнее - слегка назад. Считай ты в своей вселенной неуязвим.
1;1;0;4;Назад во времени? Это же невозможно! Проверять я это не стану.
1;1;0;6;А с замедлением - это определённо огромное преимущество. С резвостью наших кораблей, мы обыграем любого 1 на 1.
0;7;9;2;Продолжай, Таро. Пройди следующий сектор.
1;1;0;1;Уже успел подумать, что у тебя есть душа.
