1;3;0;1;Что случилось?
0;7;9;6;С пробуждением, Таро! Отделение Star Sea поздравляет Вас с успешным прохождением тестовой программы "Криосон 4"!
1;3;0;0;Чего?...
0;7;9;4;Я должен был сказать это, по твоему договору. А теперь без условностей.
0;7;9;5;Сокращая, твой криосон прошёл успешно. Мы полностью вылечили твой рак крови, теперь ты здоров.
0;7;9;6;Для тебя пришлось подождать необходимых технологий. Мы пробовали трижды, это оказалось сложнее, чем предполагалось.
0;7;9;3;Прошло 1822 года. Сейчас 6030-й. Как тебе новости?
1;3;0;0;Ебать...
0;7;9;4;Из главных новостей: ENNEAD распалась и отделение Star Sea стало фракцией Space Ocean.
0;7;9;3;Зевс  жив. Не прогадал со своими кибернетическими игрушками.
1;1;0;3;Так, погоди... Вы меня держали в морозилке под два десятка столетий? Это...
0;7;9;3;Это рационально. Твой человеческий ресурс окупит все вложения.
1;1;0;2;А как остальные ребята? Аида, Байтур живы?
0;7;9;4;Байтур скончался 400 лет назад. Всего в живых осталось 3-е из 12-и. Включая тебя, Аиду и Карса.
1;3;0;0;...
0;7;9;3;Пробуждение Аиды по плану через месяц. Карс в ожидании лечения.
1;1;0;1;Что вам нужно от меня?
0;7;9;4;Долгая история, но кратко - твои навыки пилотирования. Нам позавяз нужны такие как ты.
1;1;0;6;Хочешь сказать, за 1800 лет не нашлось никого получше? Да и думаешь у меня щас заебок-настроение, дай только штурвал?
0;7;9;5;У тебя нету выбора Таро. По договору ты ОБЯЗАН служить Space Ocean. Поэтому мы столько вложили в тебя.
0;7;9;5;А ещё - ты парализован ниже пояса. Побочный эффект терапии. Работать тебе это не помешает.
1;1;0;1;Ну охуеть просто...
0;7;9;6;Разговор затянулся. Можешь так и сидеть тут и ждать, пока не помрёшь. А можешь нажать здоровую кнопку <color=#00ffff>ЗАПУСК</color> и мы поговорим.
0;7;9;5;Это будет обучающая симуляция. Ты будешь пилотировать боевой корабль. Всё как во сне - просто уничтожь всех)
0;7;9;5;А можешь покинуть эту миссию. Только потом не плачь Таро, что ничерта не понимаешь. До связи.
1;1;0;7;Как во сне... а ты не разошёлся мне так компромиссы ставить? Бля, ну прилетели  - 2000 лет, криосон, парализован.
1;1;0;4;Какого хрена тут вообще творится!
1;3;0;2;Он реально ушёл... Куда только умудрился...
1;1;0;2;Эй! ... Даже не представился, мудак.
1;1;0;2;...Выбора нет... Как там...  <color=#00ffff>ЗАПУСК</color>, он говорил...
