1;0;0;5;ИПИ, а где именно сейчас Зевс? ИРИС сообщил, что в галактике Нуклеус, а где именно?
0;6;8;4;К сожалению, я не владею данной информацией.
1;0;0;2;Жаль.Было бы приятнее работать, понимая картину в целом.
1;0;0;7;Кстати, пользуясь случаем: в моё время ходили байки о том, что через 2000 лет система Ха рассосётся в Вечности. Как она сейчас?
0;6;8;7;Ха растворилась в Вечности около 700 лет назад. По современным прогнозам, отрицательное притяжение растёт быстрее,
0;6;8;2;чем по расчётам 4208-го года. На порядок быстрее.
1;0;0;4;Эх, жаль. Меня так завораживали фотографии оттуда с идеально чёрным небом.
0;6;8;2;Здесь, на границе - небо такое же чёрное.
1;0;0;3;Там была единственная устойчивая система из 3-х звёзд и курортной планетой.
0;6;8;4;Думать об отдыхе рано, но обрадую тебя - курортных планет и зон стало на 1028% больше.
1;0;0;1;Ничего ты не понимаешь в службе.
