1;3;0;0;Твою мать...
1;3;0;1;Опять начала болеть голова...
1;3;0;0;Сука...
1;1;0;3;Ебучий корабль... Байтур был прав - он проклятый, блять!
1;3;0;0;Мля-я-я...
1;1;0;2;Как мы его встретили - всё пошло наперекосяк.
1;3;0;6;Только через две недели поняли, по показаниям гравитометров, что он постоянно излучает гравитационные волны.
1;3;0;1;Не шифр, не сигнал... просто так...
1;1;0;4;Я ВСПОМНИЛ. Из-за этого, на станции CONTAG всё пошло по пизде...
1;3;0;4;Оборудование не выдержало колебаний, и там всё нахрен повыбивало...
1;3;0;3;Ксенобиота нарушила условия содержания и начался кошмар...
1;3;0;2;А этот корабль... на следующий день исчез.
1;1;0;2;Испарился нахрен! Все в таком ахуе были...
1;3;0;5;Мы начали бороться с вирусом, и всем стало понятно, что "Лимб" накрылся медным тазом.
1;3;0;5;Оставалось только уничтожить все образцы этой типо "жизни", и валить нахрен домой.
1;3;0;1;Сколько же мы потеряли...
