1;0;0;1;Это ещё что такое?
1;0;0;4;Не похоже на обычную биоту, эта какая-то слишком здоровая и стрёмная!
0;6;8;6;Не знаю, Сэр. Всё это время пытался найти информацию по подобному существу - ничего конкретного не нашёл.
1;0;0;6;Я конечно слышал байки, что в глубинах Вечности что-то обитает, но это же невозможно!
1;0;0;2;Жирная ещё такая, моё оружие для неё - как щекотка.
0;6;8;6;Не получается провести сканирование глубоких тканей... под тонким слоем кожи находится экранирующая прослойка.
1;0;0;3;Чего? Типо слой фольги под кожей? Это... какого хера?
0;6;8;3;Необходимо возвращаться на базу. Автобус уже в пути.
1;0;0;1;2 минуты? А побыстрее никак?
0;6;8;6;Рядом с Вечностью навигационная аппаратура сбоит, много времени уходит на коррекцию ошибок.
1;0;0;4;Вот она - природа самой Вселенной. Никакие технологии с ней не сравнятся.
1;0;0;1;Как-нибудь продержусь.
