0;14;14;7;Внимание! Покиньте этот сектор, иначе против вас будет применён комплект беспилотных ракет-истребителей Total Engine!
0;14;14;2;На ответную реакцию выделяется 30 секунд.
1;0;0;1;Что-то мне это напоминает. ИПИ - ?
0;6;8;3;Это автоматическое сообщение открытой частоты Total Engine.
1;0;0;1;Тоесть, на него не ответить?
0;6;8;3;С Вами говорит робот, Сэр. Любая реакция не имеет смысла.
0;14;14;0;10 секунд.
1;0;0;3;Смысл есть, но для нашего задания он не подходит.
0;6;8;0;Да.
0;14;14;2;Негативная реакция. Вы будете уничтожены.
1;0;0;1;Ага, рискни здоровьем - сверкни...
0;6;8;1;Сэр, по ту сторону никого нет.
1;0;0;1;Дай мне развлечься, ИПИ.
