0;7;9;0;Таро, приём.
1;0;0;0;Да, что случилось?
0;7;9;4;Центр Бериллового Карьера окружён минным полем, со стороны границы Космоса.
0;7;9;6;Исполняю протокол "МИН-ПОЛ-БРОН" - загружаю чертежи системы <color=#FFFF00>БРОНИ</color> в лабораторию.
0;7;9;5;Настоятельно рекомендую ознакомиться с данными чертежами, в программе "ВЫЖИВАЕМОСТЬ".
1;0;0;4;Что это за <color=#FFFF00>БРОНЯ</color>? Разве мой корабль не бронирован?
0;7;9;5;Бронирован, но только платиново-титановым сплавом с контуром обратной-пьезозащиты.
0;7;9;7;Запас прочности контура зависит от содержания наномашин в жидкостной системе. Наномашины - дорогое удовольствие,
0;7;9;7;их пополнение стоит тебе аурита. Под <color=#FFFF00>"БРОНЁЙ"</color>, подразумевается дополнительный слой бронекраски.
1;0;0;4;Для меня контур с наномашинами - новинка, а тут ещё и бронирующая краска?
0;7;9;7;Да, метаматериал на основе эрбиума. Дело в том, что у Qwark есть завод по её производству, и мы можем заключить контракт с ними.
1;0;0;3;Насколько эффективна эта <color=#FFFF00>БРОНЯ</color>? 
0;7;9;6;Не сравнится с основной защитной системой, но её Таро, мы сможем обновлять автоматически перед каждым боем.
0;7;9;6;Внедрим краскопультную систему в главный шлюз корабля-носителя. Это значительно увеличит твою выживаемость.
1;0;0;2;Почему сразу нельзя было это сделать?
0;7;9;6;Вынь бананы из ушей, Таро. Необходимо заключить контракт с Qwark на поставку смеси. Космилит нужен, понимаешь?
1;0;0;4;Ебать, машину времени поставили, а красочку самому докупать придётся?
0;7;9;7;Не дерзи, Таро. Всё выполняется в реальном времени. Если ты думаешь, что наши возможности безграничны - ошибаешься.
0;7;9;1;Действуем по ситуации.
1;0;0;3;Вопросов к Space Ocean становиться только больше.
