1;0;0;3;ИРИС, судя по радио - я потихоньку становлюсь местной знаменитостью.
0;7;9;5;Само сабой, Таро, что бандиты будут курлыкать между собой о "Жнеце", пришедшем на жатву.
1;0;0;1;Что-то ты загибаешь.
0;7;9;5;А что делать-то? Они готовы разорвать тебя, как Тузик грелку, стоит им узнать из какой ты фракции.
0;7;9;2;Не отвлекайся и продолжай. Они намного слабее тебя.
1;0;0;7;Я с самого начала понял, что Space Ocean не белый лебедь. Мне очень интересно, почему же весь мир считает нас за террористов?
0;7;9;4;На данном этапе твоей осведомлённости, мы точно будем казаться варварами и монстрами.
0;7;9;5;Уверен Зевс хочет сам тебе всё рассказать и объяснить, и ты хотя-бы поймешь, что монстры в этом мире - все.
0;7;9;3;А потом примешь одну из сторон, потому что сам ты - тоже монстр.
1;0;0;2;Другого ответа я от тебя и не ждал, консерва.
0;7;9;7;Прости меня Таро, но не мысли как ребёнок. У тебя будет возможность пожить спокойно, но сейчас - надо сместить вектор мышления.
1;0;0;2;Вечная борьба говна и мочи, да-да...
